Subject,dkey,skey,Block,TrialNum,CorrResp,Match,Probe,Accuracy,RTms,Ziffer1,Ziffer2,Ziffer3,Ziffer4,Ziffer5,n_pre,n_filter,n_finalintra,LogRT,RTs,RespSpeed,PropFilter,PropDel,PropTotal
3,d,l,S5,26,l,1,0,1,1472,8,4,3,0,2,20,20,20,7.29437729928882,1.472,0.679347826086957,0,0,0
3,d,l,S5,27,d,0,2,1,1444,6,3,9,8,5,20,20,20,7.27517231945277,1.444,0.692520775623269,0,0,0
3,d,l,S5,28,l,1,9,1,1121,7,9,0,3,8,20,20,20,7.02197642307216,1.121,0.892060660124888,0,0,0
3,d,l,S5,29,d,0,1,1,896,3,6,8,0,5,20,20,20,6.79794041297493,0.896,1.11607142857143,0,0,0
3,d,l,S5,30,d,0,9,1,1012,0,5,8,1,7,20,20,20,6.91968384984741,1.012,0.988142292490119,0,0,0
3,d,l,S5,31,l,1,0,1,1064,8,0,3,2,6,20,20,20,6.96979066990159,1.064,0.93984962406015,0,0,0
3,d,l,S5,32,d,0,8,1,834,5,6,0,1,2,20,20,20,6.72623340235875,0.834,1.19904076738609,0,0,0
3,d,l,S5,33,d,0,3,1,1168,4,9,8,0,2,20,20,20,7.06304816338817,1.168,0.856164383561644,0,0,0
3,d,l,S5,34,d,0,8,1,1303,6,0,1,4,2,20,20,20,7.17242457712485,1.303,0.767459708365311,0,0,0
3,d,l,S5,35,l,1,6,1,1516,0,7,6,4,9,20,20,20,7.32383056620232,1.516,0.659630606860158,0,0,0
3,d,l,S5,36,d,0,9,1,1174,7,3,5,8,2,20,20,20,7.06817200038804,1.174,0.851788756388416,0,0,0
3,d,l,S5,37,l,1,4,1,1279,7,4,6,3,0,20,20,20,7.15383380157884,1.279,0.781860828772479,0,0,0
3,d,l,S5,38,d,0,7,1,1432,1,5,8,4,9,20,20,20,7.26682734752059,1.432,0.698324022346369,0,0,0
3,d,l,S5,39,d,0,6,1,1201,1,4,3,5,7,20,20,20,7.09090982207998,1.201,0.832639467110741,0,0,0
3,d,l,S5,40,d,0,7,1,1393,6,1,8,9,5,20,20,20,7.23921497377981,1.393,0.717875089734386,0,0,0
30,l,d,S3,1,l,0,8,1,1144,4,7,6,NA,NA,20,20,20,7.04228617193974,1.144,0.874125874125874,0,0,0
30,l,d,S3,2,l,0,5,1,1406,8,2,6,NA,NA,20,20,20,7.24850407237061,1.406,0.711237553342817,0,0,0
30,l,d,S3,3,d,1,8,1,1349,8,1,0,NA,NA,19,19,19,7.20711885620776,1.349,0.741289844329133,0,0,0
30,l,d,S3,4,d,1,4,1,1327,8,4,7,NA,NA,19,19,19,7.19067603433221,1.327,0.753579502637528,0,0,0
30,l,d,S3,5,l,0,6,1,1145,4,1,2,NA,NA,20,20,20,7.04315991598834,1.145,0.873362445414847,0,0,0
30,l,d,S3,6,l,0,2,1,1075,4,3,0,NA,NA,20,20,20,6.98007594056176,1.075,0.930232558139535,0,0,0
30,l,d,S3,7,l,0,1,1,1228,0,4,3,NA,NA,20,20,20,7.11314210870709,1.228,0.814332247557003,0,0,0
30,l,d,S3,8,d,1,0,1,1487,1,0,5,NA,NA,19,19,19,7.30451594646016,1.487,0.672494956287828,0,0,0
30,l,d,S3,9,l,0,7,1,2198,9,6,1,NA,NA,20,20,20,7.69530313496357,2.198,0.454959053685168,0,0,0
30,l,d,S3,10,l,0,9,1,1489,0,7,1,NA,NA,20,20,20,7.30586003268401,1.489,0.671591672263264,0,0,0
30,l,d,S3,12,d,1,1,1,1044,0,1,5,NA,NA,19,19,19,6.95081476844258,1.044,0.957854406130268,0,0,0
30,l,d,S3,13,d,1,5,1,1142,5,6,3,NA,NA,19,19,19,7.04053639021596,1.142,0.875656742556918,0,0,0
30,l,d,S3,14,l,0,3,1,1044,2,8,1,NA,NA,20,20,20,6.95081476844258,1.044,0.957854406130268,0,0,0
30,l,d,S3,15,d,1,6,1,1142,6,3,0,NA,NA,19,19,19,7.04053639021596,1.142,0.875656742556918,0,0,0
30,l,d,S3,16,d,1,4,1,916,4,9,6,NA,NA,19,19,19,6.82001636467413,0.916,1.09170305676856,0,0,0
30,l,d,S3,17,d,1,9,1,1358,4,1,9,NA,NA,19,19,19,7.21376830811864,1.358,0.736377025036819,0,0,0
30,l,d,S3,18,l,0,6,1,1087,0,2,1,NA,NA,20,20,20,6.99117688712121,1.087,0.919963201471941,0,0,0
30,l,d,S3,19,l,0,8,1,1179,7,5,6,NA,NA,20,20,20,7.07242190053737,1.179,0.848176420695505,0,0,0
30,l,d,S3,20,d,1,9,1,1428,8,1,9,NA,NA,19,19,19,7.26403014289953,1.428,0.700280112044818,0,0,0
30,l,d,S3,21,d,1,8,1,1386,1,8,5,NA,NA,19,19,19,7.23417717974985,1.386,0.721500721500722,0,0,0
30,l,d,S3,22,l,0,1,1,1606,9,6,4,NA,NA,20,20,20,7.38150189450671,1.606,0.62266500622665,0,0,0
30,l,d,S3,23,d,1,4,1,1117,4,6,8,NA,NA,19,19,19,7.0184017990692,1.117,0.895255147717099,0,0,0
30,l,d,S3,24,d,1,0,1,1268,4,5,0,NA,NA,19,19,19,7.14519613499717,1.268,0.788643533123028,0,0,0
30,l,d,S3,25,l,0,3,1,1476,7,5,1,NA,NA,20,20,20,7.29709100516042,1.476,0.677506775067751,0,0,0
30,l,d,S3,26,d,1,5,1,1304,5,6,4,NA,NA,19,19,19,7.1731917424866,1.304,0.766871165644172,0,0,0
30,l,d,S3,27,l,0,2,1,839,5,8,3,NA,NA,20,20,20,6.73221070646721,0.839,1.19189511323004,0,0,0
30,l,d,S3,28,l,0,0,1,1013,6,8,9,NA,NA,20,20,20,6.92067150424868,1.013,0.987166831194472,0,0,0
30,l,d,S3,29,d,1,6,1,1064,4,5,6,NA,NA,19,19,19,6.96979066990159,1.064,0.93984962406015,0,0,0
30,l,d,S3,30,d,1,4,1,1337,9,5,4,NA,NA,19,19,19,7.19818357710194,1.337,0.74794315632012,0,0,0
30,l,d,S3,31,l,0,1,1,2443,6,2,4,NA,NA,20,20,20,7.80098207125774,2.443,0.409332787556283,0,0,0
30,l,d,S3,32,d,1,9,1,953,1,6,9,NA,NA,19,19,19,6.8596149036542,0.953,1.04931794333683,0,0,0
30,l,d,S3,33,l,0,3,1,1006,6,5,7,NA,NA,20,20,20,6.91373735065968,1.006,0.99403578528827,0,0,0
30,l,d,S3,34,d,1,2,1,1249,2,8,4,NA,NA,19,19,19,7.13009851012558,1.249,0.800640512409928,0,0,0
30,l,d,S3,35,l,0,7,1,974,5,2,9,NA,NA,20,20,20,6.88141130364254,0.974,1.02669404517454,0,0,0
30,l,d,S3,36,l,0,2,1,1238,3,4,6,NA,NA,20,20,20,7.12125245324454,1.238,0.807754442649435,0,0,0
30,l,d,S3,37,d,1,0,1,1616,7,9,0,NA,NA,19,19,19,7.38770923908104,1.616,0.618811881188119,0,0,0
30,l,d,S3,38,l,0,3,1,1446,6,9,8,NA,NA,20,20,20,7.27655640271871,1.446,0.691562932226833,0,0,0
30,l,d,S3,39,l,0,5,1,1392,0,7,2,NA,NA,20,20,20,7.23849684089437,1.392,0.718390804597701,0,0,0
30,l,d,S3,40,d,1,7,1,1052,7,4,3,NA,NA,19,19,19,6.95844839329766,1.052,0.950570342205323,0,0,0
30,l,d,S5,1,d,1,1,1,1545,8,2,6,1,4,19,19,19,7.34277918933185,1.545,0.647249190938511,0,0,0
30,l,d,S5,2,l,0,3,1,1967,8,7,2,0,5,20,20,20,7.58426481838906,1.967,0.508388408744281,0,0,0
30,l,d,S5,3,d,1,6,1,1144,3,6,1,7,0,19,19,19,7.04228617193974,1.144,0.874125874125874,0,0,0
30,l,d,S5,4,l,0,8,1,1382,1,6,7,0,4,20,20,20,7.23128700432762,1.382,0.723589001447178,0,0,0
30,l,d,S5,5,l,0,5,1,2018,4,2,6,9,0,20,20,20,7.60986220091355,2.018,0.495540138751239,0,0,0
30,l,d,S5,6,d,1,7,1,1340,3,7,0,6,9,19,19,19,7.20042489294496,1.34,0.746268656716418,0,0,0
30,l,d,S5,7,l,0,2,1,2838,0,1,6,5,7,20,20,20,7.95085485771999,2.838,0.352360817477097,0,0,0
30,l,d,S5,8,l,0,9,1,1704,5,4,6,7,8,20,20,20,7.44073370738926,1.704,0.586854460093897,0,0,0
30,l,d,S5,9,d,1,0,1,1144,5,8,0,4,6,19,19,19,7.04228617193974,1.144,0.874125874125874,0,0,0
30,l,d,S5,10,d,1,9,1,1742,4,9,3,1,5,19,19,19,7.46278915741245,1.742,0.574052812858783,0,0,0
30,l,d,S5,11,d,1,6,1,1548,4,6,0,2,3,19,19,19,7.34471905414967,1.548,0.645994832041344,0,0,0
30,l,d,S5,12,l,0,0,1,1313,7,3,9,5,6,20,20,20,7.1800698743028,1.313,0.761614623000762,0,0,0
30,l,d,S5,13,d,1,6,1,1392,0,1,9,5,6,19,19,19,7.23849684089437,1.392,0.718390804597701,0,0,0
30,l,d,S5,14,l,0,9,1,1032,7,5,3,1,8,20,20,20,6.93925394604151,1.032,0.968992248062015,0,0,0
30,l,d,S5,15,l,0,8,1,1286,5,7,6,2,9,20,20,20,7.15929190479756,1.286,0.777604976671851,0,0,0
30,l,d,S5,16,l,0,2,1,1646,4,7,8,3,9,20,20,20,7.40610338123702,1.646,0.607533414337789,0,0,0
30,l,d,S5,17,d,1,5,1,1492,4,5,6,1,3,19,19,19,7.30787278076371,1.492,0.670241286863271,0,0,0
30,l,d,S5,18,l,0,4,1,2156,9,3,5,7,1,20,20,20,7.67600993202889,2.156,0.463821892393321,0,0,0
30,l,d,S5,19,l,0,3,1,1610,1,5,9,2,8,20,20,20,7.38398945797851,1.61,0.62111801242236,0,0,0
30,l,d,S5,20,d,1,1,1,1073,6,3,1,9,7,19,19,19,6.9782137426307,1.073,0.931966449207829,0,0,0
30,l,d,S5,21,l,0,7,1,1210,1,5,0,8,9,20,20,20,7.09837563859079,1.21,0.826446280991736,0,0,0
30,l,d,S5,22,l,0,3,1,1329,5,4,0,6,9,20,20,20,7.19218205871325,1.329,0.752445447705041,0,0,0
30,l,d,S5,23,d,1,8,1,1208,1,0,8,2,5,19,19,19,7.09672137849476,1.208,0.827814569536424,0,0,0
30,l,d,S5,24,d,1,0,1,1215,4,1,3,2,0,19,19,19,7.10249935577465,1.215,0.823045267489712,0,0,0
30,l,d,S5,26,l,0,4,1,1971,5,7,0,6,9,20,20,20,7.58629630715272,1.971,0.507356671740233,0,0,0
30,l,d,S5,27,d,1,6,1,1256,5,0,6,7,4,19,19,19,7.13568734702814,1.256,0.796178343949045,0,0,0
30,l,d,S5,28,d,1,3,1,2449,6,8,4,9,3,19,19,19,7.80343505695217,2.449,0.408329930583912,0,0,0
30,l,d,S5,29,d,1,9,1,1506,5,9,7,8,6,19,19,19,7.31721240835984,1.506,0.664010624169987,0,0,0
30,l,d,S5,30,l,0,4,1,2394,8,7,0,6,5,20,20,20,7.78072088611792,2.394,0.417710944026733,0,0,0
30,l,d,S5,31,l,0,1,1,2242,3,2,4,5,9,20,20,20,7.71512360363211,2.242,0.446030330062444,0,0,0
30,l,d,S5,32,d,1,0,1,1004,9,8,0,2,3,19,19,19,6.91174730025167,1.004,0.99601593625498,0,0,0
30,l,d,S5,33,l,0,1,1,1523,5,0,7,3,2,20,20,20,7.32843735289516,1.523,0.656598818122127,0,0,0
30,l,d,S5,34,l,0,5,1,1830,7,1,9,6,3,20,20,20,7.51207124583547,1.83,0.546448087431694,0,0,0
30,l,d,S5,35,d,1,7,1,1560,1,9,7,2,6,19,19,19,7.35244110024358,1.56,0.641025641025641,0,0,0
30,l,d,S5,36,d,1,5,1,878,9,5,0,7,8,19,19,19,6.77764659363512,0.878,1.13895216400911,0,0,0
30,l,d,S5,37,l,0,7,1,1214,6,4,1,8,0,20,20,20,7.10167597161944,1.214,0.823723228995058,0,0,0
30,l,d,S5,38,d,1,2,1,2969,2,5,1,8,7,19,19,19,7.99598047476376,2.969,0.336813742000674,0,0,0
30,l,d,S5,39,d,1,4,1,1330,8,3,9,1,4,19,19,19,7.1929342212158,1.33,0.75187969924812,0,0,0
30,l,d,S5,40,l,0,2,1,1744,3,9,7,4,6,20,20,20,7.46393660446893,1.744,0.573394495412844,0,0,0
31,d,l,S3,1,d,0,9,1,618,6,4,5,NA,NA,20,20,20,6.42648845745769,0.618,1.61812297734628,0,0,0
31,d,l,S3,2,l,1,6,1,749,8,9,6,NA,NA,20,20,20,6.61873898351722,0.749,1.33511348464619,0,0,0
31,d,l,S3,3,l,1,3,1,778,9,3,6,NA,NA,20,20,20,6.65672652417839,0.778,1.2853470437018,0,0,0
31,d,l,S3,4,d,0,4,1,655,9,5,3,NA,NA,20,20,20,6.48463523563525,0.655,1.52671755725191,0,0,0
31,d,l,S3,5,d,0,5,1,624,9,6,7,NA,NA,20,20,20,6.43615036836943,0.624,1.6025641025641,0,0,0
31,d,l,S3,6,l,1,7,1,763,2,9,7,NA,NA,20,20,20,6.63725803128446,0.763,1.31061598951507,0,0,0
31,d,l,S3,7,l,1,2,1,748,4,2,0,NA,NA,20,20,20,6.61740297797448,0.748,1.33689839572193,0,0,0
31,d,l,S3,8,d,0,5,1,525,8,2,4,NA,NA,20,20,20,6.26339826259162,0.525,1.9047619047619,0,0,0
31,d,l,S3,9,d,0,1,1,543,6,3,4,NA,NA,20,20,20,6.29710931993394,0.543,1.84162062615101,0,0,0
31,d,l,S3,10,d,0,0,1,537,9,2,3,NA,NA,20,20,20,6.28599809450886,0.537,1.86219739292365,0,0,0
31,d,l,S3,11,l,1,4,1,599,0,4,8,NA,NA,20,20,20,6.39526159811545,0.599,1.669449081803,0,0,0
31,d,l,S3,12,d,0,0,1,466,8,7,3,NA,NA,20,20,20,6.14418563412565,0.466,2.14592274678112,0,0,0
31,d,l,S3,13,l,1,6,1,631,5,3,6,NA,NA,20,20,20,6.44730586254121,0.631,1.58478605388273,0,0,0
31,d,l,S3,14,l,1,3,1,673,3,7,1,NA,NA,20,20,20,6.51174532964473,0.673,1.48588410104012,0,0,0
31,d,l,S3,15,d,0,8,1,637,3,5,7,NA,NA,20,20,20,6.45676965557216,0.637,1.56985871271586,0,0,0
31,d,l,S3,16,d,0,3,1,531,8,9,0,NA,NA,20,20,20,6.27476202124194,0.531,1.88323917137476,0,0,0
31,d,l,S3,17,l,1,6,1,893,6,3,5,NA,NA,20,20,20,6.7945865808765,0.893,1.11982082866741,0,0,0
31,d,l,S3,18,l,1,2,1,737,5,2,9,NA,NA,20,20,20,6.60258789218934,0.737,1.35685210312076,0,0,0
31,d,l,S3,19,l,1,9,1,635,9,6,2,NA,NA,20,20,20,6.45362499889269,0.635,1.5748031496063,0,0,0
31,d,l,S3,20,d,0,1,1,529,2,5,7,NA,NA,20,20,20,6.2709884318583,0.529,1.89035916824197,0,0,0
31,d,l,S3,21,l,1,5,1,624,7,1,5,NA,NA,20,20,20,6.43615036836943,0.624,1.6025641025641,0,0,0
31,d,l,S3,22,l,1,8,1,579,8,9,3,NA,NA,20,20,20,6.361302477573,0.579,1.72711571675302,0,0,0
31,d,l,S3,23,d,0,7,1,791,1,3,5,NA,NA,20,20,20,6.67329796776765,0.791,1.26422250316056,0,0,0
31,d,l,S3,24,l,1,0,1,619,6,0,5,NA,NA,20,20,20,6.4281052726846,0.619,1.61550888529887,0,0,0
31,d,l,S3,25,l,1,6,1,630,0,6,7,NA,NA,20,20,20,6.44571981938558,0.63,1.58730158730159,0,0,0
31,d,l,S3,26,l,1,4,1,693,9,4,6,NA,NA,20,20,20,6.5410299991899,0.693,1.44300144300144,0,0,0
31,d,l,S3,27,d,0,7,1,577,3,8,1,NA,NA,20,20,20,6.3578422665081,0.577,1.73310225303293,0,0,0
31,d,l,S3,28,d,0,1,1,541,9,7,4,NA,NA,20,20,20,6.29341927884648,0.541,1.84842883548983,0,0,0
31,d,l,S3,29,l,1,9,1,639,4,9,2,NA,NA,20,20,20,6.45990445437753,0.639,1.56494522691706,0,0,0
31,d,l,S3,30,d,0,2,1,589,8,5,0,NA,NA,20,20,20,6.37842618365159,0.589,1.69779286926995,0,0,0
31,d,l,S3,31,d,0,9,1,553,2,7,8,NA,NA,20,20,20,6.31535800152233,0.553,1.80831826401447,0,0,0
31,d,l,S3,32,d,0,0,1,663,5,6,2,NA,NA,20,20,20,6.49677499018586,0.663,1.50829562594268,0,0,0
31,d,l,S3,33,l,1,7,1,672,9,4,7,NA,NA,20,20,20,6.51025834052315,0.672,1.48809523809524,0,0,0
31,d,l,S3,34,d,0,8,1,569,5,6,1,NA,NA,20,20,20,6.34388043412633,0.569,1.75746924428823,0,0,0
31,d,l,S3,35,d,0,4,1,557,1,7,0,NA,NA,20,20,20,6.32256523992728,0.557,1.79533213644524,0,0,0
31,d,l,S3,36,l,1,2,1,719,2,9,5,NA,NA,20,20,20,6.57786135772105,0.719,1.39082058414465,0,0,0
31,d,l,S3,37,l,1,1,1,761,1,2,8,NA,NA,20,20,20,6.63463335786169,0.761,1.31406044678055,0,0,0
31,d,l,S3,38,d,0,3,1,499,5,0,8,NA,NA,20,20,20,6.21260609575152,0.499,2.00400801603206,0,0,0
31,d,l,S3,39,l,1,5,1,450,5,2,3,NA,NA,20,20,20,6.10924758276437,0.45,2.22222222222222,0,0,0
31,d,l,S3,40,d,0,8,1,679,4,3,0,NA,NA,20,20,20,6.5206211275587,0.679,1.47275405007364,0,0,0
31,d,l,S5,1,l,1,1,1,698,5,1,9,0,8,18,18,18,6.54821910276237,0.698,1.43266475644699,0,0,0
31,d,l,S5,2,l,1,5,1,753,4,8,5,9,2,18,18,18,6.62406522779989,0.753,1.32802124833997,0,0,0
31,d,l,S5,3,l,1,2,1,543,2,7,5,1,4,18,18,18,6.29710931993394,0.543,1.84162062615101,0,0,0
31,d,l,S5,4,d,0,1,1,837,5,3,9,4,2,18,18,18,6.72982407048948,0.837,1.194743130227,0,0,0
31,d,l,S5,5,l,1,0,1,1107,4,0,8,6,3,18,18,18,7.00940893270864,1.107,0.903342366757001,0,0,0
31,d,l,S5,6,l,1,4,1,630,9,0,3,2,4,18,18,18,6.44571981938558,0.63,1.58730158730159,0,0,0
31,d,l,S5,7,l,1,6,0,2485,5,7,4,8,6,2,2,2,7.81802793853073,2.485,0.402414486921529,0,0,0
31,d,l,S5,8,d,0,5,1,805,8,2,6,1,0,18,18,18,6.69084227741856,0.805,1.24223602484472,0,0,0
31,d,l,S5,9,l,1,2,1,548,4,1,7,2,9,18,18,18,6.30627528694802,0.548,1.82481751824817,0,0,0
31,d,l,S5,10,l,1,7,1,661,6,7,4,3,9,18,18,18,6.49375383985169,0.661,1.51285930408472,0,0,0
31,d,l,S5,11,l,1,8,1,515,8,7,0,2,3,18,18,18,6.24416690066374,0.515,1.94174757281553,0,0,0
31,d,l,S5,12,d,0,1,1,565,7,8,5,0,4,18,18,18,6.33682573114644,0.565,1.76991150442478,0,0,0
31,d,l,S5,13,l,1,3,1,1306,1,8,0,3,6,18,18,18,7.17472430983638,1.306,0.765696784073507,0,0,0
31,d,l,S5,14,l,1,9,1,585,0,3,9,6,1,18,18,18,6.37161184723186,0.585,1.70940170940171,0,0,0
31,d,l,S5,15,l,1,3,1,625,0,7,8,3,1,18,18,18,6.4377516497364,0.625,1.6,0,0,0
31,d,l,S5,16,d,0,4,1,1160,7,5,8,6,1,18,18,18,7.05617528410041,1.16,0.862068965517241,0,0,0
31,d,l,S5,17,l,1,8,1,641,4,8,3,9,5,18,18,18,6.46302945692067,0.641,1.5600624024961,0,0,0
31,d,l,S5,18,l,1,4,1,727,8,6,7,0,4,18,18,18,6.58892647753352,0.727,1.37551581843191,0,0,0
31,d,l,S5,19,d,0,7,1,1074,0,6,5,3,4,18,18,18,6.97914527506881,1.074,0.931098696461825,0,0,0
31,d,l,S5,20,d,0,6,1,699,3,2,5,8,7,18,18,18,6.54965074223381,0.699,1.43061516452074,0,0,0
31,d,l,S5,21,d,0,5,0,674,8,2,0,1,4,2,2,2,6.51323011091231,0.674,1.48367952522255,0,0,0
31,d,l,S5,22,l,1,0,1,975,5,6,0,9,2,18,18,18,6.88243747099785,0.975,1.02564102564103,0,0,0
31,d,l,S5,23,d,0,2,1,1055,6,7,4,3,9,18,18,18,6.96129604591017,1.055,0.947867298578199,0,0,0
31,d,l,S5,24,d,0,3,1,781,5,8,6,2,0,18,18,18,6.66057514983969,0.781,1.28040973111396,0,0,0
31,d,l,S5,25,d,0,5,1,1169,8,9,7,1,0,18,18,18,7.06390396147207,1.169,0.855431993156544,0,0,0
31,d,l,S5,26,l,1,0,1,822,8,4,3,0,2,18,18,18,6.71174039505618,0.822,1.21654501216545,0,0,0
31,d,l,S5,27,d,0,2,0,1721,6,3,9,8,5,2,2,2,7.45066079621154,1.721,0.581057524694945,0,0,0
31,d,l,S5,28,l,1,9,0,935,7,9,0,3,8,2,2,2,6.84054652928869,0.935,1.06951871657754,0,0,0
31,d,l,S5,29,d,0,1,1,1077,3,6,8,0,5,18,18,18,6.98193467715639,1.077,0.928505106778087,0,0,0
31,d,l,S5,30,d,0,9,1,1594,0,5,8,1,7,18,18,18,7.37400185935016,1.594,0.627352572145546,0,0,0
31,d,l,S5,31,l,1,0,1,674,8,0,3,2,6,18,18,18,6.51323011091231,0.674,1.48367952522255,0,0,0
31,d,l,S5,32,d,0,8,1,903,5,6,0,1,2,18,18,18,6.80572255341699,0.903,1.10741971207087,0,0,0
31,d,l,S5,33,d,0,3,1,826,4,9,8,0,2,18,18,18,6.71659477352098,0.826,1.21065375302663,0,0,0
31,d,l,S5,34,d,0,8,1,837,6,0,1,4,2,18,18,18,6.72982407048948,0.837,1.194743130227,0,0,0
31,d,l,S5,35,l,1,6,1,859,0,7,6,4,9,18,18,18,6.75576892198425,0.859,1.16414435389988,0,0,0
31,d,l,S5,36,d,0,9,1,884,7,3,5,8,2,18,18,18,6.78445706263764,0.884,1.13122171945701,0,0,0
31,d,l,S5,37,l,1,4,1,992,7,4,6,3,0,18,18,18,6.89972310728487,0.992,1.00806451612903,0,0,0
31,d,l,S5,38,d,0,7,1,968,1,5,8,4,9,18,18,18,6.87523208727658,0.968,1.03305785123967,0,0,0
31,d,l,S5,39,d,0,6,1,1369,1,4,3,5,7,18,18,18,7.22183582528845,1.369,0.730460189919649,0,0,0
31,d,l,S5,40,d,0,7,1,933,6,1,8,9,5,18,18,18,6.83840520084734,0.933,1.07181136120043,0,0,0
32,d,l,S3,1,d,0,8,1,1110,4,7,6,NA,NA,20,20,20,7.01211529430638,1.11,0.900900900900901,0,0,0
32,d,l,S3,2,d,0,5,1,1005,8,2,6,NA,NA,20,20,20,6.91274282049318,1.005,0.995024875621891,0,0,0
32,d,l,S3,3,l,1,8,1,1124,8,1,0,NA,NA,20,20,20,7.02464903045364,1.124,0.889679715302491,0,0,0
32,d,l,S3,4,l,1,4,1,1155,8,4,7,NA,NA,20,20,20,7.05185562295589,1.155,0.865800865800866,0,0,0
32,d,l,S3,5,d,0,6,1,988,4,1,2,NA,NA,20,20,20,6.89568269774787,0.988,1.01214574898785,0,0,0
32,d,l,S3,6,d,0,2,1,2092,4,3,0,NA,NA,20,20,20,7.64587582518481,2.092,0.478011472275335,0,0,0
32,d,l,S3,7,d,0,1,1,1156,0,4,3,NA,NA,20,20,20,7.05272104923232,1.156,0.865051903114187,0,0,0
32,d,l,S3,8,l,1,0,1,1106,1,0,5,NA,NA,20,20,20,7.00850518208228,1.106,0.904159132007233,0,0,0
32,d,l,S3,9,d,0,7,1,1257,9,6,1,NA,NA,20,20,20,7.13648320859025,1.257,0.795544948289578,0,0,0
32,d,l,S3,10,d,0,9,1,1530,0,7,1,NA,NA,20,20,20,7.33302301438648,1.53,0.65359477124183,0,0,0
32,d,l,S3,11,l,1,7,1,1408,3,5,7,NA,NA,20,20,20,7.24992553671799,1.408,0.710227272727273,0,0,0
32,d,l,S3,12,l,1,1,1,1380,0,1,5,NA,NA,20,20,20,7.22983877815125,1.38,0.72463768115942,0,0,0
32,d,l,S3,13,l,1,5,1,964,5,6,3,NA,NA,20,20,20,6.87109129461055,0.964,1.03734439834025,0,0,0
32,d,l,S3,14,d,0,3,1,1214,2,8,1,NA,NA,20,20,20,7.10167597161944,1.214,0.823723228995058,0,0,0
32,d,l,S3,15,l,1,6,1,1088,6,3,0,NA,NA,20,20,20,6.99209642741589,1.088,0.919117647058823,0,0,0
32,d,l,S3,16,l,1,4,1,1120,4,9,6,NA,NA,20,20,20,7.02108396428914,1.12,0.892857142857143,0,0,0
32,d,l,S3,17,l,1,9,1,1227,4,1,9,NA,NA,20,20,20,7.11232744471091,1.227,0.814995925020375,0,0,0
32,d,l,S3,18,d,0,6,1,1194,0,2,1,NA,NA,20,20,20,7.08506429395255,1.194,0.837520938023451,0,0,0
32,d,l,S3,19,d,0,8,1,1270,7,5,6,NA,NA,20,20,20,7.14677217945264,1.27,0.78740157480315,0,0,0
32,d,l,S3,20,l,1,9,1,594,8,1,9,NA,NA,20,20,20,6.38687931936265,0.594,1.68350168350168,0,0,0
32,d,l,S3,21,l,1,8,1,918,1,8,5,NA,NA,20,20,20,6.82219739062049,0.918,1.08932461873638,0,0,0
32,d,l,S3,22,d,0,1,1,841,9,6,4,NA,NA,20,20,20,6.73459165997295,0.841,1.18906064209275,0,0,0
32,d,l,S3,23,l,1,4,1,867,4,6,8,NA,NA,20,20,20,6.76503897678054,0.867,1.15340253748558,0,0,0
32,d,l,S3,24,l,1,0,1,908,4,5,0,NA,NA,20,20,20,6.81124437860129,0.908,1.10132158590308,0,0,0
32,d,l,S3,25,d,0,3,1,731,7,5,1,NA,NA,20,20,20,6.59441345974978,0.731,1.36798905608755,0,0,0
32,d,l,S3,26,l,1,5,1,741,5,6,4,NA,NA,20,20,20,6.60800062529609,0.741,1.34952766531714,0,0,0
32,d,l,S3,27,d,0,2,1,643,5,8,3,NA,NA,20,20,20,6.46614472423762,0.643,1.5552099533437,0,0,0
32,d,l,S3,28,d,0,0,1,657,6,8,9,NA,NA,20,20,20,6.48768401848461,0.657,1.5220700152207,0,0,0
32,d,l,S3,29,l,1,6,1,798,4,5,6,NA,NA,20,20,20,6.68210859744981,0.798,1.2531328320802,0,0,0
32,d,l,S3,30,l,1,4,1,970,9,5,4,NA,NA,20,20,20,6.87729607149743,0.97,1.03092783505155,0,0,0
32,d,l,S3,31,d,0,1,1,838,6,2,4,NA,NA,20,20,20,6.73101810048208,0.838,1.19331742243437,0,0,0
32,d,l,S3,32,l,1,9,1,696,1,6,9,NA,NA,20,20,20,6.54534966033442,0.696,1.4367816091954,0,0,0
32,d,l,S3,33,d,0,3,1,804,6,5,7,NA,NA,20,20,20,6.68959926917897,0.804,1.24378109452736,0,0,0
32,d,l,S3,34,l,1,2,1,996,2,8,4,NA,NA,20,20,20,6.9037472575846,0.996,1.00401606425703,0,0,0
32,d,l,S3,35,d,0,7,1,851,5,2,9,NA,NA,20,20,20,6.74641212857337,0.851,1.17508813160987,0,0,0
32,d,l,S3,36,d,0,2,1,1000,3,4,6,NA,NA,20,20,20,6.90775527898214,1,1,0,0,0
32,d,l,S3,37,l,1,0,1,995,7,9,0,NA,NA,20,20,20,6.90274273715859,0.995,1.00502512562814,0,0,0
32,d,l,S3,38,d,0,3,1,543,6,9,8,NA,NA,20,20,20,6.29710931993394,0.543,1.84162062615101,0,0,0
32,d,l,S3,39,d,0,5,1,717,0,7,2,NA,NA,20,20,20,6.57507584059962,0.717,1.39470013947001,0,0,0
32,d,l,S3,40,l,1,7,1,903,7,4,3,NA,NA,20,20,20,6.80572255341699,0.903,1.10741971207087,0,0,0
32,d,l,S5,1,l,1,1,1,1316,8,2,6,1,4,20,20,20,7.18235211188526,1.316,0.759878419452887,0,0,0
