Subject,dkey,skey,Block,SubTrial,Buchstabe1,Buchstabe2,CorrResp,NameEqual,PhysicalEqual,Accuracy,RTms,Match,n_pre,n_filter,n_finalintra,LogRT,RTs,RespSpeed,PropFilter,PropDel,PropTotal
47,d,l,PIProc,31,A,a,d,TRUE,FALSE,1,568,0,20,20,20,6.34212141872115,0.568,1.76056338028169,0,0,0
47,d,l,PIProc,32,Q,Q,l,FALSE,TRUE,1,748,1,20,20,20,6.61740297797448,0.748,1.33689839572193,0,0,0
47,d,l,PIProc,33,F,f,d,TRUE,FALSE,1,722,0,20,20,20,6.58202513889283,0.722,1.38504155124654,0,0,0
47,d,l,PIProc,34,B,B,l,FALSE,TRUE,1,764,1,20,20,20,6.63856778916652,0.764,1.30890052356021,0,0,0
47,d,l,PIProc,35,A,a,d,TRUE,FALSE,1,745,0,20,20,20,6.61338421837956,0.745,1.34228187919463,0,0,0
47,d,l,PIProc,36,F,a,d,FALSE,FALSE,1,731,0,20,20,20,6.59441345974978,0.731,1.36798905608755,0,0,0
47,d,l,PIProc,37,B,B,l,FALSE,TRUE,1,741,1,20,20,20,6.60800062529609,0.741,1.34952766531714,0,0,0
47,d,l,PIProc,38,A,H,d,FALSE,FALSE,1,655,0,20,20,20,6.48463523563525,0.655,1.52671755725191,0,0,0
47,d,l,PIProc,39,f,f,l,FALSE,TRUE,1,728,1,20,20,20,6.59030104819669,0.728,1.37362637362637,0,0,0
47,d,l,PIProc,40,H,Q,d,FALSE,FALSE,1,571,0,20,20,20,6.34738920965601,0.571,1.75131348511384,0,0,0
47,d,l,NIProc,1,Q,q,l,TRUE,FALSE,1,1736,1,20,20,20,7.4593388952203,1.736,0.576036866359447,0,0,0
47,d,l,NIProc,2,F,a,d,FALSE,FALSE,1,1054,0,20,20,20,6.96034772910131,1.054,0.94876660341556,0,0,0
47,d,l,NIProc,3,f,f,l,FALSE,TRUE,1,947,1,20,20,20,6.85329909318608,0.947,1.05596620908131,0,0,0
47,d,l,NIProc,4,F,b,d,FALSE,FALSE,1,893,0,20,20,20,6.7945865808765,0.893,1.11982082866741,0,0,0
47,d,l,NIProc,5,H,F,d,FALSE,FALSE,1,993,0,20,20,20,6.90073066404517,0.993,1.00704934541793,0,0,0
47,d,l,NIProc,6,a,a,l,FALSE,TRUE,1,733,1,20,20,20,6.59714570188665,0.733,1.36425648021828,0,0,0
47,d,l,NIProc,7,F,F,l,FALSE,TRUE,1,767,1,20,20,20,6.64248680136726,0.767,1.30378096479791,0,0,0
47,d,l,NIProc,8,q,F,d,FALSE,FALSE,1,756,0,20,20,20,6.62804137617953,0.756,1.32275132275132,0,0,0
47,d,l,NIProc,9,A,a,l,TRUE,FALSE,1,801,1,20,20,20,6.68586094706836,0.801,1.24843945068664,0,0,0
47,d,l,NIProc,10,h,h,l,FALSE,TRUE,1,680,1,20,20,20,6.52209279817015,0.68,1.47058823529412,0,0,0
47,d,l,NIProc,11,Q,H,d,FALSE,FALSE,1,665,0,20,20,20,6.49978704065585,0.665,1.50375939849624,0,0,0
47,d,l,NIProc,12,B,B,l,FALSE,TRUE,1,770,1,20,20,20,6.64639051484773,0.77,1.2987012987013,0,0,0
47,d,l,NIProc,13,q,Q,l,TRUE,FALSE,1,1342,1,20,20,20,7.20191631753163,1.342,0.745156482861401,0,0,0
47,d,l,NIProc,14,f,A,d,FALSE,FALSE,1,828,0,20,20,20,6.71901315438526,0.828,1.20772946859903,0,0,0
47,d,l,NIProc,15,f,h,d,FALSE,FALSE,1,1039,0,20,20,20,6.94601399109923,1.039,0.962463907603465,0,0,0
47,d,l,NIProc,16,H,h,l,TRUE,FALSE,1,1109,1,20,20,20,7.01121398735037,1.109,0.901713255184851,0,0,0
47,d,l,NIProc,17,Q,q,l,TRUE,FALSE,1,1332,1,20,20,20,7.19443685110033,1.332,0.750750750750751,0,0,0
47,d,l,NIProc,18,F,B,d,FALSE,FALSE,1,854,0,20,20,20,6.74993119378857,0.854,1.17096018735363,0,0,0
47,d,l,NIProc,19,h,h,l,FALSE,TRUE,1,688,1,20,20,20,6.53378883793334,0.688,1.45348837209302,0,0,0
47,d,l,NIProc,20,h,f,d,FALSE,FALSE,1,768,0,20,20,20,6.64378973314767,0.768,1.30208333333333,0,0,0
47,d,l,NIProc,21,a,f,d,FALSE,FALSE,1,720,0,20,20,20,6.5792512120101,0.72,1.38888888888889,0,0,0
47,d,l,NIProc,22,Q,Q,l,FALSE,TRUE,1,783,1,20,20,20,6.6631326959908,0.783,1.27713920817369,0,0,0
47,d,l,NIProc,23,q,f,d,FALSE,FALSE,1,1047,0,20,20,20,6.95368421087054,1.047,0.955109837631328,0,0,0
47,d,l,NIProc,24,A,b,d,FALSE,FALSE,1,1309,0,20,20,20,7.1770187659099,1.309,0.763941940412529,0,0,0
47,d,l,NIProc,25,A,a,l,TRUE,FALSE,1,788,1,20,20,20,6.66949808985788,0.788,1.26903553299492,0,0,0
47,d,l,NIProc,26,h,A,d,FALSE,FALSE,1,644,0,20,20,20,6.46769872610435,0.644,1.5527950310559,0,0,0
47,d,l,NIProc,27,a,A,l,TRUE,FALSE,1,762,1,20,20,20,6.63594655568665,0.762,1.31233595800525,0,0,0
47,d,l,NIProc,28,b,H,d,FALSE,FALSE,1,680,0,20,20,20,6.52209279817015,0.68,1.47058823529412,0,0,0
47,d,l,NIProc,29,a,B,d,FALSE,FALSE,1,1176,0,20,20,20,7.06987412845857,1.176,0.850340136054422,0,0,0
47,d,l,NIProc,30,a,a,l,FALSE,TRUE,1,761,1,20,20,20,6.63463335786169,0.761,1.31406044678055,0,0,0
47,d,l,NIProc,31,B,B,l,FALSE,TRUE,1,650,1,20,20,20,6.47697236288968,0.65,1.53846153846154,0,0,0
47,d,l,NIProc,32,B,H,d,FALSE,FALSE,1,572,0,20,20,20,6.3491389913798,0.572,1.74825174825175,0,0,0
47,d,l,NIProc,33,b,q,d,FALSE,FALSE,1,1664,0,20,20,20,7.41697962138115,1.664,0.600961538461538,0,0,0
47,d,l,NIProc,34,q,Q,l,TRUE,FALSE,1,1433,1,20,20,20,7.26752542782817,1.433,0.697836706210747,0,0,0
47,d,l,NIProc,35,F,Q,d,FALSE,FALSE,1,875,0,20,20,20,6.77422388635761,0.875,1.14285714285714,0,0,0
47,d,l,NIProc,36,A,a,l,TRUE,FALSE,1,668,1,20,20,20,6.50428817353665,0.668,1.49700598802395,0,0,0
47,d,l,NIProc,37,A,H,d,FALSE,FALSE,1,844,0,20,20,20,6.73815249459596,0.844,1.18483412322275,0,0,0
47,d,l,NIProc,38,b,h,d,FALSE,FALSE,1,1030,0,20,20,20,6.93731408122368,1.03,0.970873786407767,0,0,0
47,d,l,NIProc,39,B,b,l,TRUE,FALSE,1,977,1,20,20,20,6.88448665204278,0.977,1.02354145342886,0,0,0
47,d,l,NIProc,40,H,H,l,FALSE,TRUE,1,778,1,20,20,20,6.65672652417839,0.778,1.2853470437018,0,0,0
48,d,l,PIProc,1,Q,Q,l,FALSE,TRUE,1,939,1,20,20,20,6.84481547920826,0.939,1.06496272630458,0,0,0
48,d,l,PIProc,2,b,B,d,TRUE,FALSE,1,689,0,20,20,20,6.53524127101366,0.689,1.45137880986938,0,0,0
48,d,l,PIProc,3,f,f,l,FALSE,TRUE,1,841,1,20,20,20,6.73459165997295,0.841,1.18906064209275,0,0,0
48,d,l,PIProc,4,F,Q,d,FALSE,FALSE,1,827,0,20,20,20,6.71780469502369,0.827,1.20918984280532,0,0,0
48,d,l,PIProc,5,A,a,d,TRUE,FALSE,1,718,0,20,20,20,6.57646956904822,0.718,1.39275766016713,0,0,0
48,d,l,PIProc,6,b,b,l,FALSE,TRUE,1,776,1,20,20,20,6.65415252018322,0.776,1.28865979381443,0,0,0
48,d,l,PIProc,7,B,b,d,TRUE,FALSE,1,685,0,20,20,20,6.52941883826223,0.685,1.45985401459854,0,0,0
48,d,l,PIProc,8,A,A,l,FALSE,TRUE,1,897,1,20,20,20,6.7990558620588,0.897,1.11482720178372,0,0,0
48,d,l,PIProc,9,a,q,d,FALSE,FALSE,1,881,0,20,20,20,6.78105762593618,0.881,1.13507377979569,0,0,0
48,d,l,PIProc,10,F,F,l,FALSE,TRUE,1,561,1,20,20,20,6.3297209055227,0.561,1.7825311942959,0,0,0
48,d,l,PIProc,11,q,q,l,FALSE,TRUE,1,814,1,20,20,20,6.70196036600254,0.814,1.22850122850123,0,0,0
48,d,l,PIProc,12,b,F,d,FALSE,FALSE,1,629,0,20,20,20,6.44413125670044,0.629,1.58982511923688,0,0,0
48,d,l,PIProc,13,a,a,l,FALSE,TRUE,1,660,1,20,20,20,6.49223983502047,0.66,1.51515151515152,0,0,0
48,d,l,PIProc,14,f,f,l,FALSE,TRUE,1,625,1,20,20,20,6.4377516497364,0.625,1.6,0,0,0
48,d,l,PIProc,15,h,H,d,TRUE,FALSE,1,624,0,20,20,20,6.43615036836943,0.624,1.6025641025641,0,0,0
48,d,l,PIProc,16,A,h,d,FALSE,FALSE,1,622,0,20,20,20,6.43294009273918,0.622,1.60771704180064,0,0,0
48,d,l,PIProc,17,F,F,l,FALSE,TRUE,1,541,1,20,20,20,6.29341927884648,0.541,1.84842883548983,0,0,0
48,d,l,PIProc,18,h,H,d,TRUE,FALSE,1,699,0,20,20,20,6.54965074223381,0.699,1.43061516452074,0,0,0
48,d,l,PIProc,19,b,A,d,FALSE,FALSE,1,486,0,20,20,20,6.18620862390049,0.486,2.05761316872428,0,0,0
48,d,l,PIProc,20,q,q,l,FALSE,TRUE,1,690,1,20,20,20,6.5366915975913,0.69,1.44927536231884,0,0,0
48,d,l,PIProc,21,h,H,d,TRUE,FALSE,1,614,0,20,20,20,6.41999492814714,0.614,1.62866449511401,0,0,0
48,d,l,PIProc,22,A,A,l,FALSE,TRUE,1,553,1,20,20,20,6.31535800152233,0.553,1.80831826401447,0,0,0
48,d,l,PIProc,23,H,H,l,FALSE,TRUE,1,542,1,20,20,20,6.29526600143965,0.542,1.8450184501845,0,0,0
48,d,l,PIProc,24,h,H,d,TRUE,FALSE,1,592,0,20,20,20,6.38350663488401,0.592,1.68918918918919,0,0,0
48,d,l,PIProc,25,q,h,d,FALSE,FALSE,1,428,0,20,20,20,6.0591231955818,0.428,2.33644859813084,0,0,0
48,d,l,PIProc,26,H,H,l,FALSE,TRUE,1,511,1,20,20,20,6.2363695902037,0.511,1.95694716242661,0,0,0
48,d,l,PIProc,27,a,a,l,FALSE,TRUE,1,682,1,20,20,20,6.52502965784346,0.682,1.46627565982405,0,0,0
48,d,l,PIProc,28,Q,H,d,FALSE,FALSE,1,434,0,20,20,20,6.07304453410041,0.434,2.30414746543779,0,0,0
48,d,l,PIProc,29,b,b,l,FALSE,TRUE,1,508,1,20,20,20,6.23048144757848,0.508,1.96850393700787,0,0,0
48,d,l,PIProc,30,h,h,l,FALSE,TRUE,1,500,1,20,20,20,6.21460809842219,0.5,2,0,0,0
48,d,l,PIProc,31,A,a,d,TRUE,FALSE,1,471,0,20,20,20,6.15485809401642,0.471,2.12314225053079,0,0,0
48,d,l,PIProc,32,Q,Q,l,FALSE,TRUE,1,672,1,20,20,20,6.51025834052315,0.672,1.48809523809524,0,0,0
48,d,l,PIProc,33,F,f,d,TRUE,FALSE,1,672,0,20,20,20,6.51025834052315,0.672,1.48809523809524,0,0,0
48,d,l,PIProc,34,B,B,l,FALSE,TRUE,1,545,1,20,20,20,6.30078579466324,0.545,1.8348623853211,0,0,0
48,d,l,PIProc,35,A,a,d,TRUE,FALSE,1,491,0,20,20,20,6.19644412779452,0.491,2.03665987780041,0,0,0
48,d,l,PIProc,36,F,a,d,FALSE,FALSE,1,403,0,20,20,20,5.99893656194668,0.403,2.48138957816377,0,0,0
48,d,l,PIProc,37,B,B,l,FALSE,TRUE,1,458,1,20,20,20,6.12686918411419,0.458,2.18340611353712,0,0,0
48,d,l,PIProc,38,A,H,d,FALSE,FALSE,1,564,0,20,20,20,6.33505425149806,0.564,1.77304964539007,0,0,0
48,d,l,PIProc,39,f,f,l,FALSE,TRUE,1,621,1,20,20,20,6.43133108193348,0.621,1.61030595813205,0,0,0
48,d,l,PIProc,40,H,Q,d,FALSE,FALSE,1,472,0,20,20,20,6.15697898558556,0.472,2.11864406779661,0,0,0
48,d,l,NIProc,1,Q,q,l,TRUE,FALSE,1,696,1,19,19,19,6.54534966033442,0.696,1.4367816091954,0,0,0
48,d,l,NIProc,2,F,a,d,FALSE,FALSE,1,632,0,20,20,19,6.44888939414686,0.632,1.58227848101266,0,0.05,0.05
48,d,l,NIProc,3,f,f,l,FALSE,TRUE,1,646,1,19,19,19,6.4707995037826,0.646,1.54798761609907,0,0,0
48,d,l,NIProc,4,F,b,d,FALSE,FALSE,1,664,0,20,20,19,6.49828214947643,0.664,1.50602409638554,0,0.05,0.05
48,d,l,NIProc,5,H,F,d,FALSE,FALSE,1,633,0,20,20,19,6.45047042214418,0.633,1.57977883096367,0,0.05,0.05
48,d,l,NIProc,6,a,a,l,FALSE,TRUE,1,499,1,19,19,19,6.21260609575152,0.499,2.00400801603206,0,0,0
48,d,l,NIProc,7,F,F,l,FALSE,TRUE,1,574,1,19,19,19,6.35262939631957,0.574,1.74216027874564,0,0,0
48,d,l,NIProc,8,q,F,d,FALSE,FALSE,1,663,0,20,20,19,6.49677499018586,0.663,1.50829562594268,0,0.05,0.05
48,d,l,NIProc,9,A,a,l,TRUE,FALSE,1,696,1,19,19,19,6.54534966033442,0.696,1.4367816091954,0,0,0
48,d,l,NIProc,10,h,h,l,FALSE,TRUE,1,644,1,19,19,19,6.46769872610435,0.644,1.5527950310559,0,0,0
48,d,l,NIProc,11,Q,H,d,FALSE,FALSE,1,530,0,20,20,19,6.27287700654617,0.53,1.88679245283019,0,0.05,0.05
48,d,l,NIProc,12,B,B,l,FALSE,TRUE,1,569,1,19,19,19,6.34388043412633,0.569,1.75746924428823,0,0,0
48,d,l,NIProc,13,q,Q,l,TRUE,FALSE,1,730,1,19,19,19,6.59304453414244,0.73,1.36986301369863,0,0,0
48,d,l,NIProc,14,f,A,d,FALSE,FALSE,1,568,0,20,20,19,6.34212141872115,0.568,1.76056338028169,0,0.05,0.05
48,d,l,NIProc,16,H,h,l,TRUE,FALSE,1,565,1,19,19,19,6.33682573114644,0.565,1.76991150442478,0,0,0
48,d,l,NIProc,17,Q,q,l,TRUE,FALSE,1,622,1,19,19,19,6.43294009273918,0.622,1.60771704180064,0,0,0
48,d,l,NIProc,18,F,B,d,FALSE,FALSE,1,652,0,20,20,19,6.48004456192665,0.652,1.53374233128834,0,0.05,0.05
48,d,l,NIProc,19,h,h,l,FALSE,TRUE,1,490,1,19,19,19,6.19440539110467,0.49,2.04081632653061,0,0,0
48,d,l,NIProc,20,h,f,d,FALSE,FALSE,1,630,0,20,20,19,6.44571981938558,0.63,1.58730158730159,0,0.05,0.05
48,d,l,NIProc,21,a,f,d,FALSE,FALSE,1,588,0,20,20,19,6.37672694789863,0.588,1.70068027210884,0,0.05,0.05
48,d,l,NIProc,22,Q,Q,l,FALSE,TRUE,1,496,1,19,19,19,6.20657592672493,0.496,2.01612903225806,0,0,0
48,d,l,NIProc,23,q,f,d,FALSE,FALSE,1,672,0,20,20,19,6.51025834052315,0.672,1.48809523809524,0,0.05,0.05
48,d,l,NIProc,24,A,b,d,FALSE,FALSE,1,673,0,20,20,19,6.51174532964473,0.673,1.48588410104012,0,0.05,0.05
48,d,l,NIProc,25,A,a,l,TRUE,FALSE,1,594,1,19,19,19,6.38687931936265,0.594,1.68350168350168,0,0,0
48,d,l,NIProc,26,h,A,d,FALSE,FALSE,1,610,0,20,20,19,6.41345895716736,0.61,1.63934426229508,0,0.05,0.05
48,d,l,NIProc,27,a,A,l,TRUE,FALSE,1,773,1,19,19,19,6.65027904858742,0.773,1.29366106080207,0,0,0
48,d,l,NIProc,28,b,H,d,FALSE,FALSE,1,570,0,20,20,19,6.3456363608286,0.57,1.75438596491228,0,0.05,0.05
48,d,l,NIProc,29,a,B,d,FALSE,FALSE,1,810,0,20,20,19,6.69703424766648,0.81,1.23456790123457,0,0.05,0.05
48,d,l,NIProc,30,a,a,l,FALSE,TRUE,1,710,1,19,19,19,6.56526497003536,0.71,1.40845070422535,0,0,0
48,d,l,NIProc,31,B,B,l,FALSE,TRUE,1,485,1,19,19,19,6.18414889093748,0.485,2.06185567010309,0,0,0
48,d,l,NIProc,32,B,H,d,FALSE,FALSE,1,521,0,20,20,19,6.25575004175337,0.521,1.91938579654511,0,0.05,0.05
48,d,l,NIProc,33,b,q,d,FALSE,FALSE,1,732,0,20,20,19,6.59578051396131,0.732,1.36612021857923,0,0.05,0.05
48,d,l,NIProc,34,q,Q,l,TRUE,FALSE,1,930,1,19,19,19,6.8351845861473,0.93,1.0752688172043,0,0,0
48,d,l,NIProc,35,F,Q,d,FALSE,FALSE,1,592,0,20,20,19,6.38350663488401,0.592,1.68918918918919,0,0.05,0.05
48,d,l,NIProc,36,A,a,l,TRUE,FALSE,1,572,1,19,19,19,6.3491389913798,0.572,1.74825174825175,0,0,0
48,d,l,NIProc,37,A,H,d,FALSE,FALSE,1,593,0,20,20,19,6.38519439899773,0.593,1.68634064080944,0,0.05,0.05
48,d,l,NIProc,38,b,h,d,FALSE,FALSE,1,681,0,20,20,19,6.52356230614951,0.681,1.46842878120411,0,0.05,0.05
48,d,l,NIProc,40,H,H,l,FALSE,TRUE,1,468,1,19,19,19,6.14846829591765,0.468,2.13675213675214,0,0,0
49,l,d,PIProc,1,Q,Q,d,FALSE,TRUE,1,914,1,20,20,20,6.81783057145415,0.914,1.09409190371991,0,0,0
49,l,d,PIProc,2,b,B,l,TRUE,FALSE,1,889,0,20,20,20,6.7900972355139,0.889,1.12485939257593,0,0,0
49,l,d,PIProc,3,f,f,d,FALSE,TRUE,1,925,1,20,20,20,6.82979373751242,0.925,1.08108108108108,0,0,0
49,l,d,PIProc,4,F,Q,l,FALSE,FALSE,1,808,0,20,20,20,6.69456205852109,0.808,1.23762376237624,0,0,0
49,l,d,PIProc,5,A,a,l,TRUE,FALSE,1,939,0,20,20,20,6.84481547920826,0.939,1.06496272630458,0,0,0
49,l,d,PIProc,6,b,b,d,FALSE,TRUE,1,965,1,20,20,20,6.87212810133899,0.965,1.03626943005181,0,0,0
49,l,d,PIProc,7,B,b,l,TRUE,FALSE,1,1190,0,20,20,20,7.08170858610557,1.19,0.840336134453782,0,0,0
49,l,d,PIProc,8,A,A,d,FALSE,TRUE,1,1030,1,20,20,20,6.93731408122368,1.03,0.970873786407767,0,0,0
49,l,d,PIProc,9,a,q,l,FALSE,FALSE,1,1768,0,20,20,20,7.47760424319759,1.768,0.565610859728507,0,0,0
49,l,d,PIProc,10,F,F,d,FALSE,TRUE,1,585,1,20,20,20,6.37161184723186,0.585,1.70940170940171,0,0,0
49,l,d,PIProc,11,q,q,d,FALSE,TRUE,1,1345,1,20,20,20,7.20414929203594,1.345,0.743494423791822,0,0,0
49,l,d,PIProc,12,b,F,l,FALSE,FALSE,1,811,0,20,20,20,6.69826805411541,0.811,1.23304562268804,0,0,0
49,l,d,PIProc,13,a,a,d,FALSE,TRUE,1,898,1,20,20,20,6.8001700683022,0.898,1.11358574610245,0,0,0
49,l,d,PIProc,14,f,f,d,FALSE,TRUE,1,1274,1,20,20,20,7.14991683613211,1.274,0.784929356357928,0,0,0
49,l,d,PIProc,15,h,H,l,TRUE,FALSE,1,1106,0,20,20,20,7.00850518208228,1.106,0.904159132007233,0,0,0
49,l,d,PIProc,16,A,h,l,FALSE,FALSE,1,814,0,20,20,20,6.70196036600254,0.814,1.22850122850123,0,0,0
49,l,d,PIProc,17,F,F,d,FALSE,TRUE,1,701,1,20,20,20,6.55250788703459,0.701,1.4265335235378,0,0,0
49,l,d,PIProc,18,h,H,l,TRUE,FALSE,1,992,0,20,20,20,6.89972310728487,0.992,1.00806451612903,0,0,0
49,l,d,PIProc,19,b,A,l,FALSE,FALSE,1,864,0,20,20,20,6.76157276880406,0.864,1.15740740740741,0,0,0
49,l,d,PIProc,20,q,q,d,FALSE,TRUE,1,801,1,20,20,20,6.68586094706836,0.801,1.24843945068664,0,0,0
49,l,d,PIProc,21,h,H,l,TRUE,FALSE,1,1024,0,20,20,20,6.93147180559945,1.024,0.9765625,0,0,0
49,l,d,PIProc,22,A,A,d,FALSE,TRUE,1,859,1,20,20,20,6.75576892198425,0.859,1.16414435389988,0,0,0
49,l,d,PIProc,23,H,H,d,FALSE,TRUE,1,768,1,20,20,20,6.64378973314767,0.768,1.30208333333333,0,0,0
49,l,d,PIProc,24,h,H,l,TRUE,FALSE,1,969,0,20,20,20,6.87626461189077,0.969,1.03199174406605,0,0,0
49,l,d,PIProc,25,q,h,l,FALSE,FALSE,1,650,0,20,20,20,6.47697236288968,0.65,1.53846153846154,0,0,0
49,l,d,PIProc,26,H,H,d,FALSE,TRUE,1,691,1,20,20,20,6.53813982376767,0.691,1.44717800289436,0,0,0
49,l,d,PIProc,27,a,a,d,FALSE,TRUE,1,755,1,20,20,20,6.62671774924902,0.755,1.32450331125828,0,0,0
49,l,d,PIProc,28,Q,H,l,FALSE,FALSE,1,796,0,20,20,20,6.67959918584438,0.796,1.25628140703518,0,0,0
49,l,d,PIProc,29,b,b,d,FALSE,TRUE,1,700,1,20,20,20,6.5510803350434,0.7,1.42857142857143,0,0,0
49,l,d,PIProc,30,h,h,d,FALSE,TRUE,1,1600,1,20,20,20,7.37775890822787,1.6,0.625,0,0,0
49,l,d,PIProc,31,A,a,l,TRUE,FALSE,1,919,0,20,20,20,6.82328612235569,0.919,1.08813928182807,0,0,0
49,l,d,PIProc,32,Q,Q,d,FALSE,TRUE,1,854,1,20,20,20,6.74993119378857,0.854,1.17096018735363,0,0,0
49,l,d,PIProc,33,F,f,l,TRUE,FALSE,1,1247,0,20,20,20,7.12849594568004,1.247,0.801924619085806,0,0,0
49,l,d,PIProc,34,B,B,d,FALSE,TRUE,1,589,1,20,20,20,6.37842618365159,0.589,1.69779286926995,0,0,0
49,l,d,PIProc,35,A,a,l,TRUE,FALSE,1,1133,0,20,20,20,7.03262426102801,1.133,0.88261253309797,0,0,0
49,l,d,PIProc,36,F,a,l,FALSE,FALSE,1,867,0,20,20,20,6.76503897678054,0.867,1.15340253748558,0,0,0
49,l,d,PIProc,37,B,B,d,FALSE,TRUE,1,820,1,20,20,20,6.7093043402583,0.82,1.21951219512195,0,0,0
49,l,d,PIProc,38,A,H,l,FALSE,FALSE,1,870,0,20,20,20,6.76849321164863,0.87,1.14942528735632,0,0,0
49,l,d,PIProc,39,f,f,d,FALSE,TRUE,1,1303,1,20,20,20,7.17242457712485,1.303,0.767459708365311,0,0,0
49,l,d,PIProc,40,H,Q,l,FALSE,FALSE,1,734,0,20,20,20,6.59850902861452,0.734,1.36239782016349,0,0,0
49,l,d,NIProc,1,Q,q,d,TRUE,FALSE,1,1418,1,20,20,20,7.25700270709207,1.418,0.705218617771509,0,0,0
49,l,d,NIProc,2,F,a,l,FALSE,FALSE,1,853,0,20,20,20,6.74875954749168,0.853,1.17233294255569,0,0,0
49,l,d,NIProc,3,f,f,d,FALSE,TRUE,1,990,1,20,20,20,6.89770494312864,0.99,1.01010101010101,0,0,0
49,l,d,NIProc,4,F,b,l,FALSE,FALSE,1,1022,0,20,20,20,6.92951677076365,1.022,0.978473581213307,0,0,0
49,l,d,NIProc,5,H,F,l,FALSE,FALSE,1,1305,0,20,20,20,7.17395831975679,1.305,0.766283524904215,0,0,0
49,l,d,NIProc,6,a,a,d,FALSE,TRUE,1,804,1,20,20,20,6.68959926917897,0.804,1.24378109452736,0,0,0
49,l,d,NIProc,7,F,F,d,FALSE,TRUE,1,968,1,20,20,20,6.87523208727658,0.968,1.03305785123967,0,0,0
49,l,d,NIProc,8,q,F,l,FALSE,FALSE,1,1456,0,20,20,20,7.28344822875663,1.456,0.686813186813187,0,0,0
49,l,d,NIProc,9,A,a,d,TRUE,FALSE,1,1462,1,20,20,20,7.28756064030972,1.462,0.683994528043776,0,0,0
49,l,d,NIProc,10,h,h,d,FALSE,TRUE,1,967,1,20,20,20,6.87419849545329,0.967,1.03412616339193,0,0,0
49,l,d,NIProc,11,Q,H,l,FALSE,FALSE,1,848,0,20,20,20,6.7428806357919,0.848,1.17924528301887,0,0,0
49,l,d,NIProc,12,B,B,d,FALSE,TRUE,1,769,1,20,20,20,6.64509096950564,0.769,1.30039011703511,0,0,0
49,l,d,NIProc,13,q,Q,d,TRUE,FALSE,1,1054,1,20,20,20,6.96034772910131,1.054,0.94876660341556,0,0,0
49,l,d,NIProc,14,f,A,l,FALSE,FALSE,1,771,0,20,20,20,6.64768837356333,0.771,1.2970168612192,0,0,0
49,l,d,NIProc,15,f,h,l,FALSE,FALSE,1,1456,0,20,20,20,7.28344822875663,1.456,0.686813186813187,0,0,0
49,l,d,NIProc,16,H,h,d,TRUE,FALSE,1,1101,1,20,20,20,7.00397413672268,1.101,0.908265213442325,0,0,0
49,l,d,NIProc,17,Q,q,d,TRUE,FALSE,1,1140,1,20,20,20,7.03878354138854,1.14,0.87719298245614,0,0,0
49,l,d,NIProc,18,F,B,l,FALSE,FALSE,1,738,0,20,20,20,6.60394382460047,0.738,1.3550135501355,0,0,0
49,l,d,NIProc,19,h,h,d,FALSE,TRUE,1,940,1,20,20,20,6.84587987526405,0.94,1.06382978723404,0,0,0
49,l,d,NIProc,20,h,f,l,FALSE,FALSE,1,726,0,20,20,20,6.5875500148248,0.726,1.37741046831956,0,0,0
49,l,d,NIProc,21,a,f,l,FALSE,FALSE,1,1065,0,20,20,20,6.97073007814353,1.065,0.938967136150235,0,0,0
49,l,d,NIProc,22,Q,Q,d,FALSE,TRUE,1,814,1,20,20,20,6.70196036600254,0.814,1.22850122850123,0,0,0
49,l,d,NIProc,23,q,f,l,FALSE,FALSE,1,793,0,20,20,20,6.67582322163485,0.793,1.26103404791929,0,0,0
49,l,d,NIProc,24,A,b,l,FALSE,FALSE,1,781,0,20,20,20,6.66057514983969,0.781,1.28040973111396,0,0,0
49,l,d,NIProc,25,A,a,d,TRUE,FALSE,1,1169,1,20,20,20,7.06390396147207,1.169,0.855431993156544,0,0,0
49,l,d,NIProc,26,h,A,l,FALSE,FALSE,1,754,0,20,20,20,6.62539236800796,0.754,1.3262599469496,0,0,0
49,l,d,NIProc,27,a,A,d,TRUE,FALSE,1,1323,1,20,20,20,7.18765716411496,1.323,0.755857898715042,0,0,0
49,l,d,NIProc,28,b,H,l,FALSE,FALSE,1,830,0,20,20,20,6.72142570079064,0.83,1.20481927710843,0,0,0
49,l,d,NIProc,29,a,B,l,FALSE,FALSE,1,888,0,20,20,20,6.78897174299217,0.888,1.12612612612613,0,0,0
49,l,d,NIProc,30,a,a,d,FALSE,TRUE,1,1388,1,20,20,20,7.23561914106675,1.388,0.720461095100865,0,0,0
49,l,d,NIProc,31,B,B,d,FALSE,TRUE,1,924,1,20,20,20,6.82871207164168,0.924,1.08225108225108,0,0,0
49,l,d,NIProc,32,B,H,l,FALSE,FALSE,1,1235,0,20,20,20,7.11882624906208,1.235,0.809716599190283,0,0,0
49,l,d,NIProc,33,b,q,l,FALSE,FALSE,1,1737,0,20,20,20,7.4599147662411,1.737,0.575705238917674,0,0,0
49,l,d,NIProc,34,q,Q,d,TRUE,FALSE,1,1531,1,20,20,20,7.33367639565768,1.531,0.653167864141084,0,0,0
49,l,d,NIProc,35,F,Q,l,FALSE,FALSE,1,693,0,20,20,20,6.5410299991899,0.693,1.44300144300144,0,0,0
49,l,d,NIProc,36,A,a,d,TRUE,FALSE,1,761,1,20,20,20,6.63463335786169,0.761,1.31406044678055,0,0,0
49,l,d,NIProc,37,A,H,l,FALSE,FALSE,1,854,0,20,20,20,6.74993119378857,0.854,1.17096018735363,0,0,0
